file,label,page,text,id,surrounding_text,calculated_date,pretty_date,link
Def1493R-CL20192911-051822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","Deut /  pay ly43e 
Date  04/11/2022 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-18-2022/Def1493R-CL20192911-051822.pdf#page=1
Def1639-CL20192911-042822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT/De)__  1639 
Date:  04/11/2022 
PSA 
Judge: 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-28-2022/Def1639-CL20192911-042822.pdf#page=1
Def167-CL20192911-050422_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","Date:  04/11/2022 
Judge: 
PSA 
Case:  Cl.-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-4-2022/Def167-CL20192911-050422.pdf#page=1
Def167A-CL20192911-050422_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT /  Get)  lo  A 
Date  04/11/2022 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-4-2022/Def167A-CL20192911-050422.pdf#page=1
Def170-CL20192911-050422_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT 
Date:  04/11/2022 
Judge: ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-4-2022/Def170-CL20192911-050422.pdf#page=1
Def175-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","a 
PLT  /@e?)_175 
Date:  04/11/2022 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def175-CL20192911-042122.pdf#page=1
Def180-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /@ef\__180 
Date:  04/11/2022 
PSA 
Judge: 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def180-CL20192911-042122.pdf#page=1
Def1831-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","|PLT/  Wefh/9_2  | 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-291) ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1831-CL20192911-050522.pdf#page=1
Def1834-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT /  Bey:  S34 
Date  04/11/2022 
Judge  PSA ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1834-CL20192911-050522.pdf#page=1
Def1828-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-291| ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1828-CL20192911-050522.pdf#page=1
Def1837-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT /  et:  /3.3 7) 
Date  04/11/2022 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1837-CL20192911-050522.pdf#page=1
Def376C-CL20192911-042522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-291 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-25-2022/Def376C-CL20192911-042522.pdf#page=1
Def376G-CL20192911-042522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT /  Ge¥.  Slo  & 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-291\ ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-25-2022/Def376G-CL20192911-042522.pdf#page=1
Def377-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","sPLT/  Behy__377 
§  Date:  04/11/2022 
Judge: ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def377-CL20192911-042122.pdf#page=1
Def394-CL20192911-042522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT /  Ge) 
394 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-25-2022/Def394-CL20192911-042522.pdf#page=1
Def1835-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /  peng  35 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-2911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1835-CL20192911-050522.pdf#page=1
Def398-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","398 
PLT  fas 
04/11/2022 
Date: 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def398-CL20192911-042122.pdf#page=1
Def400-CL20192911-051822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-18-2022/Def400-CL20192911-051822.pdf#page=1
Def400A-CL20192911-051822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /@eft)__400P 
Date:  04/11/2022 
Judge: 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-18-2022/Def400A-CL20192911-051822.pdf#page=1
Def405-CL20192911-041822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT/(Defi__—  405 
Date:  04/11/2022 
Judge: ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def405-CL20192911-041822.pdf#page=1
Def414-CL20192911-041822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT/  OeP)__414 
Date: 04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def414-CL20192911-041822.pdf#page=1
Def421-CL20192911-051622_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /‘De 
Date:  04/11/2022 
Judge: ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def421-CL20192911-051622.pdf#page=1
Def423-CL20192911-051622_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""",04/11/2022 ,2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def423-CL20192911-051622.pdf#page=1
Def445-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","04/11/2022 
Date: 
PSA 
Judge: 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def445-CL20192911-042122.pdf#page=1
Def447-CL20192911-051622_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /BeD__4a7 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911  £ ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def447-CL20192911-051622.pdf#page=1
Def449-CL20192911-051622_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","gPLT  /  per) 
Date:  04/11/2022 
jJudge: 
PSA 
      
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def449-CL20192911-051622.pdf#page=1
Def455-CL20192911-041822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT/Oeh__455 
Date:  04/11/2022 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def455-CL20192911-041822.pdf#page=1
Def468-CL20192911-052522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /  Qeft___468 
Date:  04/11/2022 
PSA 
Judge: 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-25-2022/Def468-CL20192911-052522.pdf#page=1
Def375-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /ef}__375 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def375-CL20192911-042122.pdf#page=1
Def371-CL20192911-051722_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT/  @eh)_371_—— 
Date:  04/11/2022 
CF 04/11/2022 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-17-2022/Def371-CL20192911-051722.pdf#page=1
Def395-CL20192911-041822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","_-,PLT /  Gef)_395  ___ 
ass  Date:  04/11/2022 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def395-CL20192911-041822.pdf#page=1
Def325-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /@e)  BAS” 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-2911",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def325-CL20192911-042122.pdf#page=1
Def1838-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","   
“pt  /pen!3  38 
   
Date  04/11/2022 
Judge  PSA ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1838-CL20192911-050522.pdf#page=1
Def1839-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /  pet:  B31 
Date  04/11/2022 
Judge  PSA ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1839-CL20192911-050522.pdf#page=1
Def1840-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /  Def  IG 
YO 
Date  04/11/2022 
.  Judge  PSA",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1840-CL20192911-050522.pdf#page=1
Def1841-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /  Bey:  rm 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-2911",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1841-CL20192911-050522.pdf#page=1
Def1842-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT /  pet  ip 
1A 
Date  04/11/2022 
Judge  PSA 
Case  #  CL-2019-2911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def1842-CL20192911-050522.pdf#page=1
Def186A-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /Gey:_\8te Ar 
Date  04/11/2022 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def186A-CL20192911-042122.pdf#page=1
Def371-CL20192911-051722_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT/  @eh)_371_—— 
Date:  04/11/2022 
CF 04/11/2022 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-17-2022/Def371-CL20192911-051722.pdf#page=1
Def195-CL20192911-042522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","195 
PLT  Be? 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-25-2022/Def195-CL20192911-042522.pdf#page=1
Def974-CL20192911-041322_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /Ge)__974 
Date:  04/11/2022 
Judge: 
PSA 
'Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-13-2022/Def974-CL20192911-041322.pdf#page=1
Def214-CL20192911-041222_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","  ‘PLT  /Oef) 
214 
Date:  04/11/2022 
PSA 
Judge: 
Case:  CL-2019-0002911  ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-12-2022/Def214-CL20192911-041222.pdf#page=1
Def307-CL20192911-041822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","ee 
307 
   Date:  04/11/2022 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def307-CL20192911-041822.pdf#page=1
Def205-CL20192911-050522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""",  Date:  04/11/2022 ,2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-5-2022/Def205-CL20192911-050522.pdf#page=1
Def283-CL20192911-041822_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /Deh__283 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def283-CL20192911-041822.pdf#page=1
Def252A-CL20192911-051622_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT /  Pek. ASA 
Date:  04/11/2022 
Port 
Judge: 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-16-2022/Def252A-CL20192911-051622.pdf#page=1
Def207-CL20192911-042522_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  (Deb) 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-25-2022/Def207-CL20192911-042522.pdf#page=1
Def196A-CL20192911-042122_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  /Geh)  [9s  A 
Date  04/11/2022 
Judge  PSA ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def196A-CL20192911-042122.pdf#page=1
Def210-CL20192911-041222_readable.pdf,timexy,1,04/11/2022,"TIMEX3 type=""DATE"" value=""2022-11-04T00:00:00""","PLT  / 
210 
Date:  04/11/2022 
Judge: 
PSA 
Case:  CL-2019-0002911 ",2022-11-04,Nov. 2022,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-12-2022/Def210-CL20192911-041222.pdf#page=1
Def782-CL20192911-042722_readable.pdf,timexy,1,May  24,"TIMEX3 type=""DATE"" value=""2024-05-01T00:00:00""","May  24,  2016 ",2024-05-01,May 2024,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-27-2022/Def782-CL20192911-042722.pdf#page=1
Def730-CL20192911-042622_readable.pdf,timexy,6,10/06/24,"TIMEX3 type=""DATE"" value=""2024-06-10T00:00:00""","SOLD:00/00/13  RCID:10/18/1§  OCID:08/01/13  LOCD:Z  L/O  :BK  AMER 
NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT  :P43130801 
TYPE:11  POWR:G  VEH  :12  BODY:0  CLAS:DF  #-YR!13  REC  STATUS! 
10/06/14  SMOG  DUE  09/12/18  PAPERLESS  TITLE  PARKING  VIOLATIONS. 
ON  FILECLEARANCE  INFORMATION  RECORDS:OFFICE  WORK  DATE 
TECH/ID  SEQ  #  VALUE  FICHE  DATE  TTC  44  09/19/11  89  0024 
00215,00  00/00/00  ACO  R18  09/11/12  40  7341  00203,00  06/00/00  POT 
X21  06/19/13  Z5  0079  00000.00  00/00/00  205  V1  07/31/13  FW  0022 
0214.00  00/00/00  FOO  RIS  10/06/24  70  7217  00228.00 . ",2024-06-10,Jun. 2024,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=6
Def1639-CL20192911-042822_readable.pdf,timexy,1,August  24,"TIMEX3 type=""DATE"" value=""2024-08-01T00:00:00""","August  24,  2016 ",2024-08-01,Aug. 2024,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-28-2022/Def1639-CL20192911-042822.pdf#page=1
Def405-CL20192911-041822_readable.pdf,timexy,2,Mar  27,"TIMEX3 type=""DATE"" value=""2027-03-01T00:00:00""","Mar  27,  2015,  6:09  PM ",2027-03-01,Mar. 2027,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def405-CL20192911-041822.pdf#page=2
Def782-CL20192911-042722_readable.pdf,timexy,2,May  27,"TIMEX3 type=""DATE"" value=""2027-05-01T00:00:00""","driving,  with  Johnny  to  continue  to  make  all  payments  for  any  encumbrances  thereon;  (iii) 
exclusive  use  and  possession  of  849  S.  Broadway,  Penthouse  Nos.  1, 
3  and  5  with  Johnny  to 
continue  to  pay  mortgage,  utilities,  etc.  associated  therewith;  and  (iv)  a  contribution  towards  her 
reasonable  and  necessary  attorney's  fees  in  the  amount  of  $100,000  and  $25,000  for  forensic 
accounting  costs,  to  be  paid  to  my  firm  by  close  of  business  (5:00  pm)  on  May  27,  2016. ",2027-05-01,May 2027,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-27-2022/Def782-CL20192911-042722.pdf#page=2
Def782-CL20192911-042722_readable.pdf,timexy,1,May  27,"TIMEX3 type=""DATE"" value=""2027-05-01T00:00:00""","Amber  wishes  to  work  quickly  towards  a  private  and  amicable  resolution  of  al]  matters, 
but  she  will  need  Johnny's  immediate  cooperation  to  do  so. 
To  this  end,  please  have  Johnny 
promptly  sign  and  return  by  Friday,  May  27,  2016,  the  enclosed  Notice  and  Acknowledgment  of 
Receipt  form  (FL-117  form)  confirming  service  of  the  Summons,  Petition,  Family  Law  Case  Cover 
Sheet  and  blank  Response  (FL-120  form).  If  the  requested  Notice  is  not  signed  and  the  original 
executed  form  is  not  returned  to  me  by  May  27"",  we  will  have  no  alternative  but  to  arrange  for 
Johnny  to  be  personally  served. ",2027-05-01,May 2027,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-27-2022/Def782-CL20192911-042722.pdf#page=1
Def782-CL20192911-042722_readable.pdf,timexy,1,May  27,"TIMEX3 type=""DATE"" value=""2027-05-01T00:00:00""","Amber  wishes  to  work  quickly  towards  a  private  and  amicable  resolution  of  al]  matters, 
but  she  will  need  Johnny's  immediate  cooperation  to  do  so. 
To  this  end,  please  have  Johnny 
promptly  sign  and  return  by  Friday,  May  27,  2016,  the  enclosed  Notice  and  Acknowledgment  of 
Receipt  form  (FL-117  form)  confirming  service  of  the  Summons,  Petition,  Family  Law  Case  Cover 
Sheet  and  blank  Response  (FL-120  form).  If  the  requested  Notice  is  not  signed  and  the  original 
executed  form  is  not  returned  to  me  by  May  27"",  we  will  have  no  alternative  but  to  arrange  for 
Johnny  to  be  personally  served. ",2027-05-01,May 2027,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-27-2022/Def782-CL20192911-042722.pdf#page=1
Def455-CL20192911-041822_readable.pdf,timexy,1,Jun  29,"TIMEX3 type=""DATE"" value=""2029-06-01T00:00:00""","Jun  29,  2015,  10:13 ",2029-06-01,Jun. 2029,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def455-CL20192911-041822.pdf#page=1
Def468-CL20192911-052522_readable.pdf,timexy,1,August  29,"TIMEX3 type=""DATE"" value=""2029-08-01T00:00:00""","| EES 
Saturday,  August  29,  2015  8:37:37  AM ",2029-08-01,Aug. 2029,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-25-2022/Def468-CL20192911-052522.pdf#page=1
Def468-CL20192911-052522_readable.pdf,timexy,1,August  29,"TIMEX3 type=""DATE"" value=""2029-08-01T00:00:00""","| EES 
Saturday,  August  29,  2015  8:37:37  AM ",2029-08-01,Aug. 2029,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-25-2022/Def468-CL20192911-052522.pdf#page=1
Def455-CL20192911-041822_readable.pdf,timexy,1,Jun  30,"TIMEX3 type=""DATE"" value=""2030-06-01T00:00:00""","Jun  30,  2015,  5:25  PM ",2030-06-01,Jun. 2030,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def455-CL20192911-041822.pdf#page=1
Def730-CL20192911-042622_readable.pdf,timexy,6,MARCH  31,"TIMEX3 type=""DATE"" value=""2031-03-01T00:00:00""","PROBATION  AT 
ISSUED/01302013  BAIL/NO  BAILCASE  NUMBER/PROOS2301 
PURGE/MARCH  31,  FCN/2321303002356  NIC/W166702032__ 
ENTERED/CALIF  AND  NCI 
C  FILES  SUBJECT  MAY  BE  SAME  AS-CII 
FSB  EXL/1IMMEDIATELY  CONFIRM  WITH  CA0190064 
LASD-RECRDS&IDENT-WARRNT  MNE/WRLOTELEPHONE 
sxaooO*  END  OF  WAS  MESSAGE  ***#*x0888C  J15-ROS  RESPONSE 
FOR  8YYX.CA0194200RE: 
QRRK.CA0194200,NAM/ EM SEX/M.  DOB AEEMEEERAC /BNO 
MATCH  NAM  FIELDNO  RESTRAINING  ORDERS  ****4*  END  OF  CARPOS 
MESSAGE  ***#4~ ",2031-03-01,Mar. 2031,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=6
Def1458-CL20192911-042022_readable.pdf,timexy,4,August  31,"TIMEX3 type=""DATE"" value=""2031-08-01T00:00:00""","$200,000  on  or  before  August  31,  2016. ",2031-08-01,Aug. 2031,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-20-2022/Def1458-CL20192911-042022.pdf#page=4
Def1458-CL20192911-042022_readable.pdf,timexy,6,August  31,"TIMEX3 type=""DATE"" value=""2031-08-01T00:00:00""","$160,000  on  or  before  August  31,  2016. ",2031-08-01,Aug. 2031,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-20-2022/Def1458-CL20192911-042022.pdf#page=6
Def1458-CL20192911-042022_readable.pdf,timexy,4,December  31,"TIMEX3 type=""DATE"" value=""2031-12-01T00:00:00""","On  or  before  December  31,  2016,  Amber  shall  vacate  and/or  cause  any  third 
parties  to  vacate  penthouse  unit  3.  Commencing  September  1,  2016,  Amber  shall 
make  penthouse  unit  3  available  to  be  shown  to  prospective  buyers  of  the  property 
upon  48  hours  written  notice,  Amber  shall  ensure  that  penthouse  unit  3  is  clean 
and  in  good  condition  for  any  and  all  properly  noticed  showings.  A  representative 
of  Amber  shall  be  present  to  ensure  that  no  pictures  or  personal  belongings  are 
taken  during  showings. ",2031-12-01,Dec. 2031,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-20-2022/Def1458-CL20192911-042022.pdf#page=4
